43	73	3	-82.000000	0.000000	203.000000	5.000000	6.500000	5.000000	0.000000	180.000000	0.000000
44	74	3	-7.000000	0.000000	203.000000	5.000000	6.500000	5.000000	0.000000	180.000000	0.000000
64	75	3	68.000000	0.000000	203.000000	5.000000	6.500000	5.000000	0.000000	90.000000	0.000000
84	76	3	143.000000	0.000000	203.000000	5.000000	6.500000	5.000000	0.000000	90.000000	0.000000
104	77	3	-202.000000	0.000000	128.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
103	78	3	203.000000	0.000000	128.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
102	79	3	-202.000000	0.000000	53.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
26	80	3	203.000000	0.000000	53.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
46	81	3	-202.000000	0.000000	-52.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
66	82	3	203.000000	0.000000	-52.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
86	83	3	-202.000000	0.000000	-127.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
106	84	3	203.000000	0.000000	-127.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
126	85	3	-157.000000	0.000000	-202.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
146	86	3	-82.000000	0.000000	-202.000000	5.000000	6.500000	5.000000	0.000000	-90.000000	0.000000
144	87	3	-7.000000	0.000000	-202.000000	5.000000	6.500000	5.000000	0.000000	180.000000	0.000000
142	88	3	68.000000	0.000000	-202.000000	5.000000	6.500000	5.000000	0.000000	180.000000	0.000000
143	89	3	143.000000	0.000000	-202.000000	5.000000	6.500000	5.000000	0.000000	180.000000	0.000000
141	90	8	-142.000000	0.000000	203.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
147	91	8	-67.000000	0.000000	203.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
127	92	8	8.000000	0.000000	203.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
107	93	8	83.000000	0.000000	203.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
87	94	8	158.000000	0.000000	203.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
67	95	8	-202.000000	0.000000	143.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
47	96	8	203.000000	0.000000	143.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
27	97	8	-202.000000	0.000000	68.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
49	98	8	203.000000	0.000000	68.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
69	99	8	-202.000000	0.000000	-67.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
89	100	8	203.000000	0.000000	-67.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
109	101	8	-202.000000	0.000000	-142.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
110	102	8	203.000000	0.000000	-142.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
50	103	8	-142.000000	0.000000	-202.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
52	104	8	-67.000000	0.000000	-202.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
72	105	8	8.000000	0.000000	-202.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
92	106	8	83.000000	0.000000	-202.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
112	107	8	158.000000	0.000000	-202.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
132	108	8	-37.000000	0.000000	98.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
149	109	8	-37.000000	0.000000	83.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
150	110	8	-37.000000	0.000000	68.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
151	111	8	-37.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
152	112	8	-52.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
153	113	8	-67.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
154	114	8	-82.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
134	115	8	-82.000000	0.000000	38.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
114	116	8	-97.000000	0.000000	38.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
94	117	8	-112.000000	0.000000	38.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
54	118	8	38.000000	0.000000	98.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
34	119	8	38.000000	0.000000	83.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
56	120	8	38.000000	0.000000	68.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
76	121	8	38.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
77	122	8	53.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
57	123	8	68.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
116	124	8	83.000000	0.000000	53.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
136	125	8	83.000000	0.000000	38.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
156	126	8	98.000000	0.000000	38.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
176	127	8	113.000000	0.000000	38.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
196	128	8	-37.000000	0.000000	-97.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
216	129	8	-37.000000	0.000000	-82.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
217	130	8	-37.000000	0.000000	-67.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
197	131	8	-37.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
177	132	8	-52.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
157	133	8	-67.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
137	134	8	-82.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
117	135	8	-82.000000	0.000000	-37.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
182	136	8	-97.000000	0.000000	-37.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
183	137	8	-112.000000	0.000000	-37.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
184	138	8	38.000000	0.000000	-97.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
185	139	8	38.000000	0.000000	-82.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
186	140	8	38.000000	0.000000	-67.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
187	141	8	38.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
207	142	8	53.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
227	143	8	68.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
247	144	8	83.000000	0.000000	-52.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
221	145	8	83.000000	0.000000	-37.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
222	146	8	98.000000	0.000000	-37.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
223	147	8	113.000000	0.000000	-37.000000	0.200000	6.500000	0.200000	0.000000	0.000000	0.000000
224	148	4	-157.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
225	149	4	-127.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
262	150	4	-97.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
263	151	4	98.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
264	152	4	128.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
265	153	4	125.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
302	154	4	-157.000000	0.000000	128.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
303	155	4	158.000000	0.000000	128.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
304	156	4	-157.000000	0.000000	98.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
305	157	4	158.000000	0.000000	98.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
322	158	4	-157.000000	0.000000	-97.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
342	159	4	158.000000	0.000000	-97.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
343	160	4	-157.000000	0.000000	-127.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
344	161	4	158.000000	0.000000	-127.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
345	162	4	-157.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
367	163	4	-127.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
327	164	4	-97.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
307	165	4	98.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
287	166	4	-128.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
328	167	4	-158.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
329	168	5	-142.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
349	169	5	-112.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
288	170	5	113.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
289	171	5	143.000000	0.000000	158.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
249	172	5	-157.000000	0.000000	143.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
250	173	5	158.000000	0.000000	143.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
251	174	5	-157.000000	0.000000	113.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
252	175	5	158.000000	0.000000	113.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
271	176	5	-157.000000	0.000000	-112.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
291	177	5	158.000000	0.000000	-112.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
311	178	5	-157.000000	0.000000	-142.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
312	179	5	158.000000	0.000000	-142.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
332	180	5	-142.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
352	181	5	-112.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
353	182	5	113.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
354	183	5	143.000000	0.000000	-157.000000	5.000000	6.500000	5.000000	0.000000	0.000000	0.000000
334	184	6	-37.000000	0.000000	150.500000	5.000000	6.500000	15.000000	0.000000	90.000000	0.000000
376	185	6	38.000000	0.000000	150.500000	5.000000	6.500000	15.000000	0.000000	-90.000000	0.000000
356	186	6	-149.500000	0.000000	38.000000	15.000000	6.500000	5.000000	0.000000	180.000000	0.000000
357	187	6	150.500000	0.000000	38.000000	15.000000	6.500000	5.000000	0.000000	180.000000	0.000000
317	188	6	-149.500000	0.000000	-37.000000	15.000000	6.500000	5.000000	0.000000	180.000000	0.000000
297	189	6	150.500000	0.000000	-37.000000	15.000000	6.500000	5.000000	0.000000	180.000000	0.000000
296	190	6	-37.000000	0.000000	-149.500000	5.000000	6.500000	15.000000	0.000000	90.000000	0.000000
316	191	6	38.000000	0.000000	-149.500000	5.000000	6.500000	15.000000	0.000000	-90.000000	0.000000
294	192	7	-104.500000	0.000000	105.500000	15.000000	6.500000	15.000000	0.000000	0.000000	0.000000
274	193	7	105.500000	0.000000	105.500000	15.000000	6.500000	15.000000	0.000000	0.000000	0.000000
254	194	7	0.500000	0.000000	0.500000	15.000000	6.500000	15.000000	0.000000	0.000000	0.000000
234	195	7	-104.500000	0.000000	-104.500000	15.000000	6.500000	15.000000	0.000000	0.000000	0.000000
214	196	7	105.500000	0.000000	-104.500000	15.000000	6.500000	15.000000	0.000000	0.000000	0.000000
